Date,Customer ID,Visits,Sales
2015-01-09,5800,1,0
2015-01-09,5831,1,0
2015-01-09,5845,1,0
2015-01-09,5853,1,0
2015-01-09,5859,1,1
2015-01-09,5860,1,0
2015-01-09,5892,1,0
2015-01-09,5907,3,0
2015-01-09,5934,11,0
2015-01-09,6004,1,0
2015-01-09,6011,4,1
2015-01-09,6013,1,0
2015-01-09,6036,3,0
2015-01-09,6121,14,2
2015-01-09,6123,1,1
2015-01-09,6124,1,0
2015-01-09,6162,1,0
2015-01-09,6267,1,0
2015-01-09,6278,40,1
2015-01-09,6306,1,0
2015-01-09,6340,12,0
2015-01-09,6347,1,0
2015-01-09,6365,2,0
2015-01-09,6487,1,0
2015-01-09,6539,1,0
2015-01-09,6604,1,0
2015-01-09,6624,1,0
2015-01-09,6644,1,0
2015-01-09,6769,3,0
2015-01-09,6783,10,2
2015-01-09,6786,1,0
2015-01-09,6809,1,0
2015-01-09,6822,3,0
2015-01-09,6858,1,0
2015-01-09,6869,2,0
2015-01-09,6916,2,0
2015-01-09,6919,1,0
2015-01-09,6937,4,1
2015-01-09,6944,4,1
2015-01-09,7045,1,0
2015-01-09,7061,1,0
2015-01-09,7123,5,0
2015-01-09,7166,1,0
2015-01-09,7224,9,0
2015-01-09,7229,1,0
2015-01-09,7246,1,0
2015-01-09,7289,2,0
2015-01-09,7298,1,0
2015-01-09,7353,4,0
2015-01-09,7356,1,0
2015-01-09,7387,2,0
2015-01-09,7395,1,0
2015-01-09,7400,2,0
2015-01-09,7405,10,1
2015-01-09,7418,1,1
2015-01-09,7515,1,0
2015-01-09,7534,1,0
2015-01-09,7575,1,0
2015-01-09,7598,2,0
2015-01-09,7620,1,1
2015-01-09,7630,1,0
2015-01-09,7638,1,0
2015-01-09,7644,1,0
2015-01-09,7664,1,2
2015-01-09,7706,2,0
2015-01-09,7708,1,0
2015-01-09,7713,1,0
2015-01-09,7723,4,1
2015-01-09,7733,2,0
2015-01-09,7759,1,1
2015-01-09,7769,1,0
2015-01-09,7790,1,0
2015-01-09,7791,1,0
2015-01-09,7810,1,0
2015-01-09,7831,2,0
2015-01-09,7840,1,0
2015-01-09,7841,8,0
2015-01-09,7853,2,0
2015-01-09,7854,1,0
2015-01-09,7869,1,1
2015-01-09,7891,15,0
2015-01-09,7893,1,0
2015-01-09,7930,1,0
2015-01-09,7951,1,0
2015-01-09,7958,1,0
2015-01-09,8096,1,0
2015-01-09,8134,1,0
2015-01-09,8190,1,0
2015-01-09,8216,1,0
2015-01-09,8224,3,0
2015-01-09,8239,1,0
2015-01-09,8295,3,0
2015-01-09,8350,2,0
2015-01-09,8397,2,0
2015-01-09,8441,3,0
2015-01-09,8477,5,1
2015-01-09,8481,1,0
2015-01-09,8500,1,0
2015-01-09,8503,3,0
2015-01-09,8507,1,0
2015-01-09,8581,12,0
2015-01-09,8625,1,0
2015-01-09,8650,2,0
2015-01-09,8656,3,1
2015-01-09,8674,1,0
2015-01-09,8681,1,0
2015-01-09,8719,3,0
2015-01-09,8742,2,0
2015-01-09,8775,1,0
2015-01-09,8780,2,1
2015-01-09,8792,1,0
2015-01-09,8826,1,0
2015-01-09,8852,2,0
2015-01-09,8878,1,0
2015-01-09,8886,1,0
2015-01-09,8901,2,0
2015-01-09,8919,1,0
2015-01-09,8921,2,0
2015-01-09,8938,5,1
2015-01-09,8952,1,0
2015-01-09,8972,1,0
2015-01-09,9004,1,0
2015-01-09,9039,2,0
2015-01-09,9056,2,0
2015-01-09,9065,1,0
2015-01-09,9092,1,0
2015-01-09,9111,1,0
2015-01-09,9113,1,0
2015-01-09,9144,1,0
2015-01-09,9163,2,0
2015-01-09,9166,1,0
2015-01-09,9169,3,2
2015-01-09,9287,3,0
2015-01-09,9314,1,0
2015-01-09,9398,1,0
2015-01-09,9399,2,0
2015-01-09,9458,6,0
2015-01-09,9460,2,0
2015-01-09,9519,1,0
2015-01-09,9521,1,0
2015-01-09,9553,1,0
2015-01-09,9557,1,0
2015-01-09,9579,14,0
2015-01-09,9603,20,0
2015-01-09,9639,2,2
2015-01-09,9654,2,0
2015-01-09,9686,8,0
2015-01-09,9701,6,0
2015-01-09,9740,3,0
2015-01-09,9751,1,0
2015-01-09,9755,2,0
2015-01-09,9769,3,0
2015-01-09,9774,3,1
2015-01-09,9783,1,1
2015-01-09,9801,1,0
2015-01-09,9813,1,0
2015-01-09,9814,1,0
2015-01-09,9821,1,0
2015-01-09,9853,14,1
2015-01-09,9870,4,1
2015-01-09,9902,2,0
2015-01-09,9922,1,0
2015-01-09,9981,1,0
2015-01-09,9995,1,0
2015-01-10,19,2,0
2015-01-10,329,1,0
2015-01-10,458,1,0
2015-01-10,580,1,0
2015-01-10,670,3,0
2015-01-10,696,1,0
2015-01-10,806,1,0
2015-01-10,857,3,0
2015-01-10,885,6,0
2015-01-10,912,1,0
2015-01-10,938,2,0
2015-01-10,944,7,0
2015-01-10,1041,1,0
2015-01-10,1120,1,0
2015-01-10,1196,1,0
2015-01-10,1282,1,0
2015-01-10,1307,4,0
2015-01-10,1359,2,0
2015-01-10,1370,1,0
2015-01-10,1596,1,0
2015-01-10,1601,8,2
2015-01-10,1658,2,0
2015-01-10,1715,1,0
2015-01-10,1726,1,0
2015-01-10,1874,2,0
2015-01-10,1880,5,0
2015-01-10,1903,2,0
2015-01-10,1956,3,1
2015-01-10,2003,6,1
2015-01-10,2035,2,0
2015-01-10,2083,3,1
2015-01-10,2100,2,0
2015-01-10,2162,1,0
2015-01-10,2243,1,0
2015-01-10,2384,2,1
2015-01-10,2431,2,0
2015-01-10,2759,2,0
2015-01-10,2946,1,0
2015-01-10,2953,1,0
2015-01-10,3030,4,0
2015-01-10,3094,7,4
2015-01-10,3297,2,0
2015-01-10,3409,3,0
2015-01-10,3450,2,0
2015-01-10,3462,8,1
2015-01-10,3630,1,0
2015-01-10,3789,2,0
2015-01-10,3810,1,0
2015-01-10,3988,2,0
2015-01-10,4051,7,0
2015-01-10,4090,1,0
2015-01-10,4119,3,0
2015-01-10,4251,2,0
2015-01-10,4253,1,0
2015-01-10,4255,2,0
2015-01-10,4365,4,0
2015-01-10,4451,1,0
2015-01-10,4494,2,0
2015-01-10,4518,4,0
2015-01-10,4575,1,0
2015-01-10,4583,3,0
2015-01-10,4589,9,1
2015-01-10,4621,1,0
2015-01-10,4703,5,2
2015-01-10,4710,2,0
2015-01-10,4779,3,0
2015-01-10,4799,1,0
2015-01-10,4849,1,0
2015-01-10,4958,38,0
2015-01-10,5104,1,0
2015-01-10,5106,1,0
2015-01-10,5134,1,0
2015-01-10,5136,1,0
2015-01-10,5158,3,0
2015-01-10,5258,4,0
2015-01-10,5294,1,0
2015-01-10,5341,4,0
2015-01-10,5402,1,0
2015-01-10,5508,2,0
2015-01-10,5568,21,0
2015-01-10,5579,16,0
2015-01-10,5633,1,0
2015-01-10,5654,1,0
2015-01-10,5660,6,0
2015-01-10,5662,2,0
2015-01-10,5676,1,0
2015-01-10,5682,3,0
2015-01-10,5743,5,3
2015-01-10,5800,1,0
2015-01-10,5817,4,0
2015-01-10,5825,3,0
2015-01-10,5880,1,0
2015-01-10,5960,1,0
2015-01-10,5999,2,0
2015-01-10,6054,1,0
2015-01-10,6083,2,0
2015-01-10,6108,1,0
2015-01-10,6151,1,0
2015-01-10,6195,2,0
2015-01-10,6197,1,0
2015-01-10,6316,4,0
2015-01-10,6340,5,2
2015-01-10,6428,1,0
2015-01-10,6551,1,0
2015-01-10,6569,1,0
2015-01-10,6718,1,0
2015-01-10,6740,1,0
2015-01-10,6830,3,0
2015-01-10,6836,3,2
2015-01-10,6873,8,2
2015-01-10,6901,2,0
2015-01-10,6944,2,0
2015-01-10,6951,6,0
2015-01-10,6964,1,0
2015-01-10,6969,1,0
2015-01-10,6995,1,0
2015-01-10,7127,6,0
2015-01-10,7353,1,0
2015-01-10,7405,8,0
2015-01-10,7413,1,0
2015-01-10,7674,2,0
2015-01-10,7691,2,0
2015-01-10,7715,4,0
2015-01-10,7720,1,0
2015-01-10,7736,1,0
2015-01-10,7769,1,0
2015-01-10,7770,3,0
2015-01-10,7796,1,0
2015-01-10,7869,7,0
2015-01-10,7881,4,0
2015-01-10,7942,2,0
2015-01-10,8096,1,0
2015-01-10,8097,11,0
2015-01-10,8132,1,0
2015-01-10,8153,1,0
2015-01-10,8190,6,0
2015-01-10,8223,1,0
2015-01-10,8264,11,1
2015-01-10,8295,3,0
2015-01-10,8435,5,0
2015-01-10,8457,3,0
2015-01-10,8498,1,0
2015-01-10,8534,1,0
2015-01-10,8540,2,0
2015-01-10,8568,11,0
2015-01-10,8581,1,0
2015-01-10,8685,4,0
2015-01-10,8693,2,0
2015-01-10,8766,1,0
2015-01-10,8793,1,0
2015-01-10,8801,6,0
2015-01-10,8857,2,0
2015-01-10,8936,1,0
2015-01-10,9008,2,0
2015-01-10,9078,1,0
2015-01-10,9087,1,0
2015-01-10,9119,1,0
2015-01-10,9140,1,0
2015-01-10,9296,13,1
2015-01-10,9321,2,0
2015-01-10,9333,1,0
2015-01-10,9401,5,0
2015-01-10,9448,1,0
2015-01-10,9481,1,0
2015-01-10,9579,5,1
2015-01-10,9765,5,0
2015-01-10,9803,1,0
2015-01-10,9806,2,1
2015-01-10,9827,3,0
2015-01-10,9847,1,0
2015-01-10,9855,4,1
2015-01-10,9997,1,0
2015-01-11,82,7,0
2015-01-11,106,1,0
2015-01-11,128,1,0
2015-01-11,130,1,0
2015-01-11,196,2,0
2015-01-11,255,1,0
2015-01-11,493,4,0
2015-01-11,505,1,0
2015-01-11,562,1,0
2015-01-11,611,1,0
2015-01-11,681,1,0
2015-01-11,729,4,0
2015-01-11,759,2,0
2015-01-11,844,2,0
2015-01-11,912,1,0
2015-01-11,1110,6,0
2015-01-11,1216,1,0
2015-01-11,1244,3,0
2015-01-11,1294,1,0
2015-01-11,1359,1,0
2015-01-11,1409,4,0
2015-01-11,1416,1,0
2015-01-11,1418,1,0
2015-01-11,1491,2,0
2015-01-11,1591,4,0
2015-01-11,1596,2,0
2015-01-11,1598,4,0
2015-01-11,1652,2,0
2015-01-11,1676,1,0
2015-01-11,1790,1,0
2015-01-11,1799,4,0
2015-01-11,1874,2,0
2015-01-11,1876,5,0
2015-01-11,1905,1,0
2015-01-11,2015,3,1
2015-01-11,2028,2,0
2015-01-11,2030,1,0
2015-01-11,2139,8,0
2015-01-11,2174,2,0
2015-01-11,2202,8,0
2015-01-11,2265,2,0
2015-01-11,2324,2,0
2015-01-11,2327,1,0
2015-01-11,2365,1,0
2015-01-11,2384,2,0
2015-01-11,2405,5,0
2015-01-11,2435,1,0
2015-01-11,2473,2,0
2015-01-11,2619,2,0
2015-01-11,2622,1,0
2015-01-11,2628,1,0
2015-01-11,2643,1,0
2015-01-11,2725,1,0
2015-01-11,2766,2,0
2015-01-11,2950,1,0
2015-01-11,2952,3,0
2015-01-11,2953,3,0
2015-01-11,3041,1,0
2015-01-11,3137,8,0
2015-01-11,3273,2,0
2015-01-11,3285,1,0
2015-01-11,3305,1,0
2015-01-11,3309,2,0
2015-01-11,3317,1,0
2015-01-11,3322,1,0
2015-01-11,3327,5,1
2015-01-11,3362,2,0
2015-01-11,3404,1,0
2015-01-11,3430,9,0
2015-01-11,3492,1,0
2015-01-11,3616,1,0
2015-01-11,3656,2,0
2015-01-11,3657,1,0
2015-01-11,3739,1,0
2015-01-11,3758,3,0
2015-01-11,3762,1,0
2015-01-11,3789,3,0
2015-01-11,3803,1,0
2015-01-11,3810,5,0
2015-01-11,3869,2,0
2015-01-11,3905,1,0
2015-01-11,3956,1,0
2015-01-11,3966,1,0
2015-01-11,4033,3,1
2015-01-11,4084,1,0
2015-01-11,4088,1,0
2015-01-11,4090,2,0
2015-01-11,4161,1,0
2015-01-11,4175,1,0
2015-01-11,4180,1,0
2015-01-11,4210,7,3
2015-01-11,4255,2,0
2015-01-11,4262,1,0
2015-01-11,4297,1,0
2015-01-11,4313,1,0
2015-01-11,4495,4,0
2015-01-11,4511,1,0
2015-01-11,4568,1,0
2015-01-11,4571,1,0
2015-01-11,4572,1,0
2015-01-11,4589,2,0
2015-01-11,4649,6,0
2015-01-11,4669,18,0
2015-01-11,4677,2,0
2015-01-11,4710,1,0
2015-01-11,4718,2,0
2015-01-11,4723,1,0
2015-01-11,4825,4,0
2015-01-11,4849,1,0
2015-01-11,4855,6,0
2015-01-11,4869,5,0
2015-01-11,4940,2,0
2015-01-11,4958,7,0
2015-01-11,5033,3,0
2015-01-11,5041,1,0
2015-01-11,5053,3,0
2015-01-11,5056,2,0
2015-01-11,5188,1,0
2015-01-11,5258,13,3
2015-01-11,5299,1,0
2015-01-11,5316,1,0
2015-01-11,5341,4,0
2015-01-11,5351,12,0
2015-01-11,5383,9,1
2015-01-11,5384,3,0
2015-01-11,5439,2,0
2015-01-11,5475,1,0
2015-01-11,5568,11,1
2015-01-11,5599,1,0
2015-01-11,5638,1,0
2015-01-11,5641,1,1
2015-01-11,5669,3,0
2015-01-11,5678,1,0
2015-01-11,5689,3,0
2015-01-11,5724,1,0
2015-01-11,5726,7,0
2015-01-11,5745,1,0
2015-01-11,5752,12,0
2015-01-11,5772,7,0
2015-01-11,5790,1,0
2015-01-11,5859,2,1
2015-01-11,5860,2,2
2015-01-11,5915,1,0
2015-01-11,5940,1,0
2015-01-11,5984,2,0
2015-01-11,6019,1,0
2015-01-11,6041,1,0
2015-01-11,6102,1,0
2015-01-11,6123,6,1
2015-01-11,6158,1,0
2015-01-11,6162,5,0
2015-01-11,6192,1,0
2015-01-11,6266,1,0
2015-01-11,6271,2,0
2015-01-11,6281,2,0
2015-01-11,6316,1,0
2015-01-11,6409,1,0
2015-01-11,6418,1,0
2015-01-11,6434,3,0
2015-01-11,6592,1,0
2015-01-11,6664,3,0
2015-01-11,6686,5,0
2015-01-11,6699,1,0
2015-01-11,6715,7,0
2015-01-11,6727,5,1
2015-01-11,6733,1,0
2015-01-11,6739,3,1
2015-01-11,6746,1,0
2015-01-11,6783,3,1
2015-01-11,6901,5,1
2015-01-11,6921,1,0
2015-01-11,6929,2,0
2015-01-11,6949,4,0
2015-01-11,6951,7,0
2015-01-11,6979,3,0
2015-01-11,7005,1,0
2015-01-11,7012,2,0
2015-01-11,7085,1,0
2015-01-11,7087,3,0
2015-01-11,7143,4,0
2015-01-11,7224,4,0
2015-01-11,7240,1,0
2015-01-11,7243,8,3
2015-01-11,7251,1,0
2015-01-11,7287,3,0
2015-01-11,7357,1,0
2015-01-11,7395,1,0
2015-01-11,7405,1,0
2015-01-11,7455,3,0
2015-01-11,7464,12,0
2015-01-11,7491,11,5
2015-01-11,7514,5,0
2015-01-11,7536,1,0
2015-01-11,7541,2,0
2015-01-11,7573,11,0
2015-01-11,7590,1,0
2015-01-11,7644,13,1
2015-01-11,7706,1,0
2015-01-11,7708,2,0
2015-01-11,7712,3,1
2015-01-11,7715,6,0
2015-01-11,7769,1,0
2015-01-11,7798,2,0
2015-01-11,7803,1,0
2015-01-11,7829,1,0
2015-01-11,7850,1,0
2015-01-11,7869,5,0
2015-01-11,7903,4,0
2015-01-11,7914,2,0
2015-01-11,7982,2,1
2015-01-11,8096,3,0
2015-01-11,8097,10,0
2015-01-11,8110,1,0
2015-01-11,8129,1,0
2015-01-11,8134,14,1
2015-01-11,8153,1,0
2015-01-11,8156,4,0
2015-01-11,8159,1,0
2015-01-11,8170,1,0
2015-01-11,8178,1,0
2015-01-11,8204,1,0
2015-01-11,8208,1,0
2015-01-11,8227,3,0
2015-01-11,8399,3,0
2015-01-11,8409,15,5
2015-01-11,8476,1,0
2015-01-11,8477,1,0
2015-01-11,8494,1,0
2015-01-11,8515,4,1
2015-01-11,8516,1,1
2015-01-11,8533,1,0
2015-01-11,8559,2,0
2015-01-11,8568,2,0
2015-01-11,8614,1,0
2015-01-11,8640,6,0
2015-01-11,8646,1,0
2015-01-11,8678,1,0
2015-01-11,8685,3,1
2015-01-11,8716,2,0
2015-01-11,8753,2,0
2015-01-11,8757,4,1
2015-01-11,8771,1,0
2015-01-11,8808,17,0
2015-01-11,8878,1,0
2015-01-11,8991,1,0
2015-01-11,9004,1,0
2015-01-11,9032,2,0
2015-01-11,9047,2,0
2015-01-11,9092,2,0
2015-01-11,9136,2,0
2015-01-11,9458,1,0
2015-01-11,9481,1,0
2015-01-11,9485,1,0
2015-01-11,9488,5,0
2015-01-11,9603,1,0
2015-01-11,9607,1,0
2015-01-11,9652,6,0
2015-01-11,9710,5,1
2015-01-11,9752,2,0
2015-01-11,9855,20,8
2015-01-11,9910,2,0
2015-01-11,9941,10,0
2015-01-12,12,1,0
2015-01-12,15,1,0
2015-01-12,55,6,0
2015-01-12,82,10,0
2015-01-12,204,1,0
2015-01-12,224,1,0
2015-01-12,255,1,0
2015-01-12,295,1,0
2015-01-12,472,2,0
2015-01-12,587,1,0
2015-01-12,655,6,0
2015-01-12,696,1,0
2015-01-12,706,1,0
2015-01-12,718,9,0
2015-01-12,815,4,0
2015-01-12,825,7,0
2015-01-12,857,16,0
2015-01-12,947,4,0
2015-01-12,983,1,0
2015-01-12,987,5,0
2015-01-12,996,7,0
2015-01-12,1041,1,0
2015-01-12,1062,5,0
2015-01-12,1066,3,0
2015-01-12,1110,2,1
2015-01-12,1175,9,1
2015-01-12,1198,1,0
2015-01-12,1244,3,0
2015-01-12,1246,1,0
2015-01-12,1269,3,0
2015-01-12,1299,1,0
2015-01-12,1307,1,0
2015-01-12,1388,1,0
2015-01-12,1393,7,0
2015-01-12,1394,7,0
2015-01-12,1439,1,0
2015-01-12,1451,2,0
2015-01-12,1491,1,0
2015-01-12,1617,2,0
2015-01-12,1618,1,0
2015-01-12,1647,1,0
2015-01-12,1715,1,0
2015-01-12,1746,5,1
2015-01-12,1752,1,0
2015-01-12,1754,1,0
2015-01-12,1856,2,0
2015-01-12,1874,1,0
2015-01-12,1890,2,0
2015-01-12,1896,1,0
2015-01-12,1905,3,0
2015-01-12,1907,2,0
2015-01-12,2003,15,0
2015-01-12,2015,44,5
2015-01-12,2027,1,0
2015-01-12,2037,1,0
2015-01-12,2158,1,0
2015-01-12,2226,1,0
2015-01-12,2312,2,0
2015-01-12,2364,2,0
2015-01-12,2405,2,0
2015-01-12,2422,2,0
2015-01-12,2499,1,0
2015-01-12,2509,1,0
2015-01-12,2510,1,0
2015-01-12,2511,2,0
2015-01-12,2514,2,0
2015-01-12,2544,3,1
2015-01-12,2562,3,0
2015-01-12,2611,2,0
2015-01-12,2626,11,0
2015-01-12,2643,1,0
2015-01-12,2743,1,0
2015-01-12,2750,1,0
2015-01-12,2823,1,0
2015-01-12,2830,1,0
2015-01-12,2846,2,0
2015-01-12,2863,2,0
2015-01-12,2868,1,0
2015-01-12,2875,1,0
2015-01-12,2909,2,0
2015-01-12,2913,2,0
2015-01-12,2946,5,0
2015-01-12,2952,1,0
2015-01-12,2997,3,0
2015-01-12,3004,8,3
2015-01-12,3015,2,0
2015-01-12,3030,1,0
2015-01-12,3084,6,0
2015-01-12,3096,1,0
2015-01-12,3206,1,0
2015-01-12,3276,3,0
2015-01-12,3341,1,0
2015-01-12,3357,1,0
2015-01-12,3472,1,0
2015-01-12,3512,13,0
2015-01-12,3532,3,0
2015-01-12,3571,2,0
2015-01-12,3624,5,0
2015-01-12,3691,2,0
2015-01-12,3772,1,0
2015-01-12,3791,5,1
2015-01-12,3803,1,0
2015-01-12,3824,1,0
2015-01-12,3837,1,0
2015-01-12,3845,4,0
2015-01-12,4013,1,0
2015-01-12,4072,1,0
2015-01-12,4084,1,0
2015-01-12,4093,5,0
2015-01-12,4210,4,0
2015-01-12,4255,27,3
2015-01-12,4365,7,0
2015-01-12,4414,1,0
2015-01-12,4451,1,0
2015-01-12,4468,1,0
2015-01-12,4511,1,0
2015-01-12,4561,1,0
2015-01-12,4679,1,0
2015-01-12,4688,15,0
2015-01-12,4703,3,1
2015-01-12,4710,7,0
2015-01-12,4717,1,0
2015-01-12,4718,1,0
2015-01-12,4745,2,0
2015-01-12,4749,1,0
2015-01-12,4767,1,0
2015-01-12,4869,11,0
2015-01-12,4901,4,0
2015-01-12,4910,1,0
2015-01-12,4926,2,0
2015-01-12,4958,2,0
2015-01-12,4959,13,1
2015-01-12,4976,1,0
2015-01-12,5005,2,0
2015-01-12,5008,1,0
2015-01-12,5019,3,0
2015-01-12,5041,2,0
2015-01-12,5053,6,0
2015-01-12,5155,2,0
2015-01-12,5170,6,0
2015-01-12,5174,1,0
2015-01-12,5180,1,1
2015-01-12,5294,4,1
2015-01-12,5351,2,0
2015-01-12,5384,1,0
2015-01-12,5385,2,0
2015-01-12,5439,1,0
2015-01-12,5475,1,0
2015-01-12,5484,1,0
2015-01-12,5485,2,0
2015-01-12,5520,3,1
2015-01-12,5568,2,1
2015-01-12,5654,1,0
2015-01-12,5660,2,0
2015-01-12,5676,1,0
2015-01-12,5689,1,0
2015-01-12,5705,1,0
2015-01-12,5716,1,0
2015-01-12,5717,1,0
2015-01-12,5752,5,0
2015-01-12,5790,1,0
2015-01-12,5798,1,0
2015-01-12,5812,3,0
2015-01-12,5853,1,0
2015-01-12,5932,2,0
2015-01-12,5934,1,0
2015-01-12,5984,3,0
2015-01-12,6004,1,0
2015-01-12,6018,2,0
2015-01-12,6036,1,0
2015-01-12,6124,3,0
2015-01-12,6151,1,0
2015-01-12,6158,1,0
2015-01-12,6162,1,0
2015-01-12,6207,1,0
2015-01-12,6208,4,0
2015-01-12,6486,1,0
2015-01-12,6539,3,0
2015-01-12,6584,1,0
2015-01-12,6658,15,0
2015-01-12,6718,3,1
2015-01-12,6739,1,0
2015-01-12,6783,1,1
2015-01-12,6858,1,0
2015-01-12,6868,7,0
2015-01-12,6901,3,0
2015-01-12,6944,1,0
2015-01-12,6951,1,0
2015-01-12,6996,1,0
2015-01-12,7005,4,0
2015-01-12,7022,1,0
2015-01-12,7049,2,0
2015-01-12,7109,2,0
2015-01-12,7143,1,0
2015-01-12,7240,7,0
2015-01-12,7243,4,1
2015-01-12,7289,2,0
2015-01-12,7353,2,0
2015-01-12,7357,5,0
2015-01-12,7424,4,1
2015-01-12,7428,2,0
2015-01-12,7431,1,0
2015-01-12,7455,2,1
2015-01-12,7464,1,0
2015-01-12,7575,1,0
2015-01-12,7644,10,4
2015-01-12,7655,2,0
2015-01-12,7679,1,0
2015-01-12,7711,1,0
2015-01-12,7712,41,10
2015-01-12,7733,1,0
2015-01-12,7770,2,0
2015-01-12,7791,1,0
2015-01-12,7818,1,0
2015-01-12,7836,2,0
2015-01-12,7854,1,0
2015-01-12,7890,3,0
2015-01-12,7957,2,0
2015-01-12,8043,1,0
2015-01-12,8106,1,0
2015-01-12,8113,2,0
2015-01-12,8134,1,0
2015-01-12,8156,1,0
2015-01-12,8182,2,0
2015-01-12,8188,1,0
2015-01-12,8288,4,0
2015-01-12,8329,2,0
2015-01-12,8417,1,0
2015-01-12,8421,2,0
2015-01-12,8468,1,0
2015-01-12,8495,6,0
2015-01-12,8503,17,1
2015-01-12,8511,1,0
2015-01-12,8516,1,0
2015-01-12,8568,4,0
2015-01-12,8600,2,0
2015-01-12,8603,1,0
2015-01-12,8615,1,0
2015-01-12,8648,3,0
2015-01-12,8656,2,2
2015-01-12,8733,2,0
2015-01-12,8759,3,0
2015-01-12,8771,3,0
2015-01-12,8780,1,0
2015-01-12,8793,1,0
2015-01-12,8808,1,0
2015-01-12,8817,1,0
2015-01-12,8914,1,0
2015-01-12,8931,1,0
2015-01-12,8951,2,0
2015-01-12,8991,1,0
2015-01-12,9004,1,0
2015-01-12,9012,1,0
2015-01-12,9078,1,0
2015-01-12,9087,1,1
2015-01-12,9093,1,0
2015-01-12,9094,1,0
2015-01-12,9106,2,0
2015-01-12,9112,1,0
2015-01-12,9144,1,0
2015-01-12,9248,1,0
2015-01-12,9249,1,0
2015-01-12,9263,1,0
2015-01-12,9287,1,0
2015-01-12,9291,1,0
2015-01-12,9300,4,0
2015-01-12,9321,17,0
2015-01-12,9333,1,0
2015-01-12,9348,2,0
2015-01-12,9349,4,1
2015-01-12,9367,1,0
2015-01-12,9422,3,0
2015-01-12,9435,1,0
2015-01-12,9445,1,0
2015-01-12,9455,2,0
2015-01-12,9458,3,0
2015-01-12,9488,1,1
2015-01-12,9496,3,0
2015-01-12,9616,2,0
2015-01-12,9617,1,0
2015-01-12,9632,1,0
2015-01-12,9648,1,0
2015-01-12,9675,1,0
2015-01-12,9686,1,0
2015-01-12,9698,3,0
2015-01-12,9710,12,1
2015-01-12,9755,1,0
2015-01-12,9825,12,0
2015-01-12,9847,33,0
2015-01-12,9853,1,0
2015-01-12,9855,1,0
2015-01-12,9865,2,0
2015-01-12,9905,20,1
2015-01-12,9932,4,0
2015-01-12,9980,1,0
2015-01-12,9981,11,0
2015-01-13,54,1,1
2015-01-13,82,1,0
2015-01-13,94,2,1
2015-01-13,130,11,4
2015-01-13,160,1,0
2015-01-13,183,1,0
2015-01-13,204,1,0
2015-01-13,210,2,1
2015-01-13,244,1,0
2015-01-13,263,1,0
2015-01-13,291,1,0
2015-01-13,363,1,0
2015-01-13,405,17,0
2015-01-13,426,1,0
2015-01-13,432,1,0
2015-01-13,449,2,0
2015-01-13,482,3,0
2015-01-13,535,12,0
2015-01-13,558,2,0
2015-01-13,561,2,0
2015-01-13,562,2,0
2015-01-13,611,1,0
2015-01-13,645,1,0
2015-01-13,652,2,3
2015-01-13,655,25,0
2015-01-13,671,2,0
2015-01-13,718,4,0
2015-01-13,815,18,0
2015-01-13,825,2,0
2015-01-13,857,38,0
2015-01-13,922,1,0
2015-01-13,957,1,1
2015-01-13,987,8,0
2015-01-13,1057,1,0
2015-01-13,1064,2,0
2015-01-13,1065,1,0
2015-01-13,1123,3,0
2015-01-13,1139,2,0
2015-01-13,1179,2,0
2015-01-13,1193,7,0
2015-01-13,1282,5,0
2015-01-13,1291,1,0
2015-01-13,1323,2,0
2015-01-13,1325,2,0
2015-01-13,1374,4,0
2015-01-13,1379,2,0
2015-01-13,1412,1,0
2015-01-13,1414,1,0
2015-01-13,1419,5,0
2015-01-13,1536,4,0
2015-01-13,1537,2,0
2015-01-13,1583,2,0
2015-01-13,1593,1,0
2015-01-13,1595,1,0
2015-01-13,1601,5,0
2015-01-13,1622,1,0
2015-01-13,1656,2,2
2015-01-13,1669,3,0
2015-01-13,1697,1,0
2015-01-13,1715,2,0
2015-01-13,1741,2,0
2015-01-13,1772,27,3
2015-01-13,1880,8,0
2015-01-13,1894,1,0
2015-01-13,1940,1,0
2015-01-13,1973,1,0
2015-01-13,2003,1,0
2015-01-13,2015,1,0
2015-01-13,2037,5,0
2015-01-13,2044,1,0
2015-01-13,2087,1,0
2015-01-13,2092,1,0
2015-01-13,2132,2,0
2015-01-13,2135,1,0
2015-01-13,2155,1,0
2015-01-13,2178,1,0
2015-01-13,2230,1,0
2015-01-13,2303,1,0
2015-01-13,2327,3,1
2015-01-13,2334,2,1
2015-01-13,2335,1,0
2015-01-13,2364,2,0
2015-01-13,2368,1,0
2015-01-13,2416,6,1
2015-01-13,2419,1,0
2015-01-13,2473,7,0
2015-01-13,2520,4,0
2015-01-13,2531,2,0
2015-01-13,2544,2,0
2015-01-13,2552,1,0
2015-01-13,2569,1,0
2015-01-13,2587,1,0
2015-01-13,2591,5,0
2015-01-13,2626,4,0
2015-01-13,2662,4,0
2015-01-13,2676,19,1
2015-01-13,2680,1,0
2015-01-13,2699,2,0
2015-01-13,2705,2,0
2015-01-13,2708,1,0
2015-01-13,2771,1,0
2015-01-13,2776,1,0
2015-01-13,2785,2,0
2015-01-13,2816,1,0
2015-01-13,2834,1,0
2015-01-13,2859,1,0
2015-01-13,2865,7,0
2015-01-13,2883,1,0
2015-01-13,2904,3,0
2015-01-13,2909,2,1
